Id,Label,timeset,communityid,twittername,first name,last name,political affiliation,indegree,outdegree,degree,eigencentrality
803458741,,,1,,,,,0,4,4,0
1025224374,,,1,,,,,0,2,2,0
35598007,,,1,,,,,0,0,0,0
35835586,,,1,,,,,0,8,8,0
477327043,,,1,,,,,0,2,2,0
1423952253459877891,,,1,,,,,0,0,0,0
4784033478,,,1,,,,,0,0,0,0
352136903,,,1,,,,,0,0,0,0
567611080,,,1,,,,,0,0,0,0
909881034,,,1,,,,,0,0,0,0
2935385802,,,1,,,,,0,0,0,0
295849676,,,1,,,,,0,0,0,0
773820109,,,1,,,,,0,0,0,0
495873744,,,1,,,,,0,0,0,0
2729561810,,,1,,,,,0,0,0,0
333172435,,,1,,,,,0,0,0,0
16158419,,,1,,,,,0,3,3,0
155324130,,,1,,,,,0,0,0,0
365473506,,,1,,,,,0,0,0,0
268881635,,,1,,,,,0,0,0,0
52080359,,,1,_BryanMay,Bryan,May,Liberal,11,0,11,0.034668
15986414,,,1,,,,,0,0,0,0
2235109106,,,1,,,,,0,0,0,0
94473980,,,1,,,,,0,2,2,0
276713213,,,1,s_guilbeault,Steven,Guilbeault,Liberal,48,2,50,0.303927
414543613,,,1,,,,,0,0,0,0
382144255,,,1,,,,,0,0,0,0
1035022080,,,1,,,,,0,0,0,0
1013526907969724416,,,1,,,,,0,0,0,0
1000417428961091584,,,1,,,,,0,0,0,0
995895483389304832,,,1,,,,,0,0,0,0
1083319531198603264,,,1,,,,,0,0,0,0
1135470402535284736,,,1,,,,,0,0,0,0
2981748737,,,1,,,,,0,0,0,0
905934509996105729,,,1,,,,,0,0,0,0
266325764,,,1,,,,,0,0,0,0
978378745881944064,,,1,,,,,0,4,4,0
942364199644160000,,,1,,,,,0,0,0,0
966841266381119489,,,1,,,,,0,0,0,0
2207862536,,,1,,,,,0,0,0,0
955808933104443393,,,1,,,,,0,0,0,0
955813645,,,1,,,,,0,0,0,0
249310990,,,1,,,,,0,0,0,0
1132435834257399810,,,1,,,,,0,0,0,0
162787080,,,1,,,,,0,0,0,0
3341414159,,,1,GinettePT,Ginette,Petitpas Taylor,Liberal,5,0,5,0.015758
19590930,,,1,,,,,0,0,0,0
18517784,,,1,,,,,0,0,0,0
97251097,,,1,,,,,0,0,0,0
21221149,,,1,,,,,0,0,0,0
1694617374,,,1,,,,,0,0,0,0
3134213921,,,1,,,,,0,0,0,0
330215204,,,1,,,,,0,0,0,0
3163148070,,,1,,,,,0,8,8,0
337948461,,,1,,,,,0,0,0,0
404672308,,,1,,,,,0,4,4,0
306310965,,,1,,,,,0,0,0,0
352522038,,,1,,,,,0,0,0,0
2807877440,,,1,,,,,0,0,0,0
3013054279,,,1,,,,,0,0,0,0
377139026,,,1,,,,,0,0,0,0
78344028,,,1,,,,,0,0,0,0
33238876,,,1,,,,,0,0,0,0
3243413346,,,1,,,,,0,0,0,0
924780171999277056,,,1,,,,,0,0,0,0
1054519247211294720,,,1,,,,,0,0,0,0
1304780117672161280,,,1,,,,,0,0,0,0
26914663,,,1,,,,,0,0,0,0
1607298926,,,1,,,,,0,0,0,0
1676832624,,,1,,,,,0,5,5,0
3542224753,,,1,,,,,0,0,0,0
32616305,,,1,,,,,0,0,0,0
462516083,,,1,,,,,0,0,0,0
19607412,,,1,,,,,0,0,0,0
806261707731595265,,,1,,,,,0,7,7,0
1335032124311826433,,,1,,,,,0,0,0,0
34705278,,,1,,,,,0,0,0,0
1180274570,,,1,,,,,0,0,0,0
57290634,,,1,,,,,0,0,0,0
4336807819,,,1,,,,,0,0,0,0
377106318,,,1,,,,,0,0,0,0
131223451,,,1,,,,,0,0,0,0
434655132,,,1,,,,,0,0,0,0
20172701,,,1,,,,,0,0,0,0
2418651039,,,1,,,,,0,0,0,0
40251296,,,1,,,,,0,0,0,0
21147553,,,1,,,,,0,2,2,0
3151794084,,,1,,,,,0,0,0,0
288509860,,,1,,,,,0,0,0,0
24006570,,,1,,,,,0,0,0,0
900460459,,,1,,,,,0,0,0,0
2497826733,,,1,,,,,0,0,0,0
575500205,,,1,,,,,0,0,0,0
107237300,,,1,,,,,0,0,0,0
312037303,,,1,,,,,0,0,0,0
374599609,,,1,,,,,0,0,0,0
163999674,,,1,,,,,0,0,0,0
116273085,,,1,,,,,0,3,3,0
837070783,,,1,,,,,0,0,0,0
26742720,,,1,,,,,0,0,0,0
16977860,,,1,,,,,0,0,0,0
529477577,,,1,,,,,0,2,2,0
989269963,,,1,,,,,0,0,0,0
1614204878,,,1,,,,,0,0,0,0
1454190546,,,1,,,,,0,0,0,0
2513973205,,,1,JeanYip3,Jean,Yip,Liberal,41,1,42,0.201848
222670808,,,1,,,,,0,0,0,0
127707268,,,1,,,,,0,0,0,0
17543130,,,1,,,,,0,0,0,0
115896286,,,1,,,,,0,0,0,0
589508575,,,1,,,,,0,0,0,0
14200800,,,1,,,,,0,0,0,0
509489122,,,1,,,,,0,3,3,0
2787872741,,,1,,,,,0,0,0,0
492736486,,,1,,,,,0,0,0,0
576270319,,,1,,,,,0,0,0,0
171470835,,,1,,,,,0,0,0,0
4910551035,,,1,,,,,0,3,3,0
2356834303,,,1,,,,,0,0,0,0
1285267621927989248,,,1,,,,,0,0,0,0
843179791394263041,,,1,,,,,0,0,0,0
838084501553221634,,,1,,,,,0,0,0,0
702963029521076224,,,1,,,,,0,0,0,0
739833663353917440,,,1,,,,,0,0,0,0
1376904980959989760,,,1,,,,,0,0,0,0
1327442422515765248,,,1,,,,,0,0,0,0
828691196310589440,,,1,,,,,0,8,8,0
744220610134413313,,,1,,,,,0,0,0,0
1390787451204014080,,,1,,,,,0,0,0,0
1431810217730248706,,,1,,,,,0,0,0,0
1444575052872159234,,,1,,,,,0,0,0,0
1421898572274995203,,,1,,,,,0,0,0,0
1408440566124253189,,,1,,,,,0,0,0,0
1372911496611631110,,,1,,,,,0,0,0,0
1380278410736439302,,,1,,,,,0,4,4,0
1444654432453529609,,,1,,,,,0,0,0,0
1429565763401175048,,,1,,,,,0,0,0,0
1376240102352039945,,,1,,,,,0,0,0,0
1311765217752371210,,,1,,,,,0,0,0,0
1380868982044037131,,,1,,,,,0,3,3,0
1162106955512590348,,,1,,,,,0,0,0,0
1386782615554953229,,,1,,,,,0,0,0,0
824053778,,,1,,,,,0,0,0,0
1218596758252552195,,,1,,,,,0,0,0,0
1395386306071498768,,,1,,,,,0,0,0,0
1554026516,,,1,,,,,0,0,0,0
1155632521,,,1,,,,,0,0,0,0
861680084612153349,,,1,,,,,0,0,0,0
917850076537552901,,,1,,,,,0,0,0,0
229871638,,,1,,,,,0,0,0,0
1634103324,,,1,,,,,0,0,0,0
34943006,,,1,,,,,0,0,0,0
1427428437333995550,,,1,,,,,0,0,0,0
1252286924519243782,,,1,,,,,0,3,3,0
1419853116711784480,,,1,,,,,0,0,0,0
463425568,,,1,,,,,0,0,0,0
1317288189439115272,,,1,,,,,0,0,0,0
216830006,,,1,,,,,0,0,0,0
42233912,,,1,,,,,0,0,0,0
95744058,,,1,,,,,0,0,0,0
964595772,,,1,,,,,0,0,0,0
571224125,,,1,,,,,0,0,0,0
952815679,,,1,,,,,0,0,0,0
25178182,,,1,,,,,0,0,0,0
2991444039,,,1,,,,,0,0,0,0
268619848,,,1,,,,,0,0,0,0
15208518,,,1,,,,,0,0,0,0
803608603349422080,,,1,,,,,0,0,0,0
29536329,,,1,,,,,0,0,0,0
1433277962112143360,,,1,,,,,0,0,0,0
828207181,,,1,,,,,0,0,0,0
109375565,,,1,,,,,0,2,2,0
1318596690,,,1,,,,,0,0,0,0
1351953391526826074,,,1,,,,,0,0,0,0
1330278595013578753,,,1,,,,,0,0,0,0
802034597567598593,,,1,,,,,0,8,8,0
244863081,,,1,,,,,0,0,0,0
2945175660,,,1,,,,,0,0,0,0
864047214,,,1,,,,,0,0,0,0
1343377520,,,1,,,,,0,0,0,0
1102344307,,,1,,,,,0,3,3,0
931172473,,,1,,,,,0,6,6,0
1646334073,,,1,AHousefather,Anthony,Housefather,Liberal,85,1,86,0.466946
956575868,,,1,,,,,0,0,0,0
997227280735789056,,,1,,,,,0,3,3,0
958883575734067200,,,1,,,,,0,0,0,0
2874749056,,,1,,,,,0,0,0,0
705570249643397120,,,1,,,,,0,0,0,0
934213656664870912,,,1,,,,,0,0,0,0
1199298527710416896,,,1,,,,,0,0,0,0
1230108007800770560,,,1,,,,,0,0,0,0
1020584027827212288,,,1,,,,,0,0,0,0
2361659523,,,1,,,,,0,0,0,0
705988054578630656,,,1,,,,,0,2,2,0
1178793548222566401,,,1,,,,,0,0,0,0
1254018918261198850,,,1,,,,,0,0,0,0
3395637394,,,1,,,,,0,0,0,0
1401196094713958403,,,1,,,,,0,2,2,0
1267822063521107972,,,1,,,,,0,0,0,0
4206473374,,,1,,,,,0,0,0,0
2484867234,,,1,,,,,0,0,0,0
1349603492,,,1,,,,,0,0,0,0
38514854,,,1,,,,,0,0,0,0
1618866344,,,1,,,,,0,0,0,0
1611362473,,,1,,,,,0,0,0,0
713440963054735364,,,1,,,,,0,0,0,0
1869443246,,,1,,,,,0,0,0,0
2923548847,,,1,,,,,0,0,0,0
335769776,,,1,jwaldag,John,Aldag,Liberal,24,1,25,0.075638
102944946,,,1,,,,,0,0,0,0
25227444,,,1,,,,,0,0,0,0
2364543156,,,1,,,,,0,0,0,0
64819384,,,1,,,,,0,3,3,0
22237383,,,1,,,,,0,0,0,0
2294943949,,,1,,,,,0,2,2,0
198471885,,,1,,,,,0,4,4,0
2848993491,,,1,jyduclos,Jean-Yves,Duclos,Liberal,34,0,34,0.203685
39669972,,,1,,,,,0,0,0,0
408072407,,,1,DarrenFisherNS,Darren,Fisher,Liberal,24,0,24,0.308516
632598750,,,1,,,,,0,0,0,0
2448183522,,,1,,,,,0,0,0,0
2461413607,,,1,,,,,0,0,0,0
1408553192,,,1,,,,,0,0,0,0
161018089,,,1,,,,,0,0,0,0
2778394856,,,1,,,,,0,2,2,0
46534889,,,1,,,,,0,0,0,0
904884462,,,1,,,,,0,0,0,0
516583662,,,1,,,,,0,6,6,0
293695734,,,1,,,,,0,2,2,0
276671875,,,1,,,,,0,0,0,0
1133040497864466432,,,1,,,,,0,4,4,0
719596779663138816,,,1,,,,,0,0,0,0
793556717766320128,,,1,,,,,0,0,0,0
805981294182146048,,,1,,,,,0,0,0,0
777967966600175616,,,1,,,,,0,0,0,0
772426362485350400,,,1,,,,,0,0,0,0
746370648855945216,,,1,,,,,0,0,0,0
765307237153775616,,,1,,,,,0,0,0,0
811608002872614912,,,1,,,,,0,2,2,0
1474351362,,,1,,,,,0,2,2,0
753796738322931712,,,1,,,,,0,2,2,0
829515153771208706,,,1,,,,,0,0,0,0
832610018914607105,,,1,,,,,0,0,0,0
17174791,,,1,,,,,0,8,8,0
821696056639496194,,,1,,,,,0,0,0,0
291336460,,,1,,,,,0,4,4,0
291918098,,,1,,,,,0,0,0,0
17568019,,,1,,,,,0,0,0,0
207745302,,,1,,,,,0,0,0,0
1161709863396958209,,,1,,,,,0,0,0,0
748006078990917637,,,1,,,,,0,0,0,0
534720794,,,1,,,,,0,5,5,0
241651997,,,1,,,,,0,0,0,0
80072990,,,1,,,,,0,0,0,0
83874078,,,1,,,,,0,2,2,0
3047441154,,,1,,,,,0,3,3,0
3956879655,,,1,,,,,0,0,0,0
225702191,,,1,,,,,0,0,0,0
1103976807651520512,,,1,,,,,0,0,0,0
1150773939284652032,,,1,,,,,0,4,4,0
1045696911544594432,,,1,,,,,0,0,0,0
864192327727886336,,,1,,,,,0,7,7,0
940588105500897280,,,1,,,,,0,0,0,0
968627658153177088,,,1,,,,,0,0,0,0
1215303826175078400,,,1,,,,,0,0,0,0
1057957664641167360,,,1,,,,,0,0,0,0
955253114239627264,,,1,,,,,0,0,0,0
717110073860993024,,,1,,,,,0,2,2,0
1475711286,,,1,,,,,0,0,0,0
351686967,,,1,,,,,0,0,0,0
150270263,,,1,,,,Activist Organization,7,1,8,0.037561
342176065,,,1,,,,,0,0,0,0
3347624260,,,1,,,,,0,3,3,0
2391028039,,,1,,,,,0,0,0,0
84922699,,,1,,,,,0,0,0,0
1144380742119632897,,,1,,,,,0,0,0,0
859437797823918081,,,1,,,,,0,0,0,0
1102814792060940289,,,1,,,,,0,0,0,0
29839691,,,1,,,,,0,0,0,0
1149316040947576833,,,1,,,,,0,2,2,0
1052681800475127809,,,1,,,,,0,0,0,0
1179737909500489729,,,1,,,,,0,19,19,0
1197389912821116929,,,1,,,,,0,3,3,0
1454928205,,,1,,,,,0,14,14,0
18100559,,,1,,,,,0,2,2,0
30626128,,,1,,,,,0,2,2,0
4787630420,,,1,,,,,0,9,9,0
57127265,,,1,,,,,0,0,0,0
272626019,,,1,,,,,0,4,4,0
3400282468,,,1,,,,,0,7,7,0
3146363237,,,1,,,,,0,0,0,0
2561429863,,,1,,,,,0,3,3,0
28250478,,,1,,,,,0,0,0,0
244650352,,,1,,,,,0,6,6,0
33034609,,,1,,,,,0,2,2,0
3933221235,,,1,,,,,0,2,2,0
2250600822,,,1,,,,,0,0,0,0
33927548,,,1,,,,,0,0,0,0
632082816,,,1,,,,,0,0,0,0
947487287855558656,,,1,,,,,0,0,0,0
956437581331181568,,,1,,,,,0,0,0,0
937771575104778240,,,1,,,,,0,0,0,0
890784463784783872,,,1,,,,,0,0,0,0
855955369830395904,,,1,,,,,0,0,0,0
47509891,,,1,,,,,0,0,0,0
309932421,,,1,,,,,0,4,4,0
902246790,,,1,,,,,0,0,0,0
122130825,,,1,,,,,0,5,5,0
787837331864563714,,,1,,,,,0,0,0,0
894740180942204930,,,1,,,,,0,0,0,0
1063416206,,,1,,,,,0,3,3,0
2727104911,,,1,,,,,0,0,0,0
1346752914,,,1,,,,,0,0,0,0
126366102,,,1,,,,,0,0,0,0
72872345,,,1,,,,,0,0,0,0
820446669720276992,,,1,,,,,0,12,12,0
1213956432975908864,,,1,,,,,0,0,0,0
1338786942243065856,,,1,,,,,0,0,0,0
1198658332073938944,,,1,,,,,0,0,0,0
60371360,,,1,,,,,0,0,0,0
167137696,,,1,,,,,0,0,0,0
2573832608,,,1,,,,,0,0,0,0
398455202,,,1,,,,,0,2,2,0
415920555,,,1,,,,,0,0,0,0
22303151,,,1,,,,,0,5,5,0
3226423732,,,1,,,,,0,0,0,0
507802048,,,1,,,,,0,0,0,0
59134408,,,1,,,,,0,0,0,0
454283726,,,1,,,,,0,0,0,0
358355410,,,1,,,,,0,0,0,0
118952409,,,1,,,,,0,0,0,0
34542041,,,1,,,,,0,0,0,0
20713947,,,1,,,,,0,0,0,0
51196387,,,1,,,,,0,0,0,0
781360901228298240,,,1,,,,,0,2,2,0
1029020739133997056,,,1,,,,,0,0,0,0
2955358696,,,1,,,,,0,0,0,0
700191209,,,1,,,,,0,0,0,0
76722664,,,1,,,,,0,0,0,0
429404649,,,1,,,,,0,0,0,0
2240074220,,,1,,,,,0,0,0,0
3561124332,,,1,,,,,0,3,3,0
900993517,,,1,,,,,0,0,0,0
895590923119329280,,,1,,,,,0,2,2,0
460413702,,,1,,,,,0,0,0,0
276615676,,,1,,,,,0,0,0,0
318550526,,,1,,,,,0,0,0,0
796839329368866817,,,1,,,,,0,14,14,0
179237376,,,1,,,,,0,0,0,0
717842006576349184,,,1,,,,,0,0,0,0
1379603133584785408,,,1,,,,,0,0,0,0
3353907712,,,1,,,,,0,0,0,0
820372049617108992,,,1,,,,,0,0,0,0
1419992380422373376,,,1,,,,,0,4,4,0
1406220117638266880,,,1,,,,,0,11,11,0
492909056,,,1,,,,,0,0,0,0
818532975906275328,,,1,,,,,0,0,0,0
748620770037874688,,,1,,,,,0,0,0,0
808450734240972800,,,1,,,,,0,3,3,0
1360022909591371778,,,1,,,,,0,0,0,0
1434279894867918850,,,1,,,,,0,0,0,0
56603141,,,1,,,,,0,0,0,0
226521605,,,1,,,,,0,0,0,0
1395792070523109377,,,1,,,,,0,0,0,0
1382330221332938755,,,1,,,,,0,0,0,0
220443154,,,1,,,,,0,0,0,0
1381323946612637700,,,1,,,,,0,0,0,0
1440017850693992452,,,1,,,,,0,0,0,0
2236412437,,,1,,,,,0,0,0,0
795283700426620932,,,1,,,,,0,3,3,0
540103190,,,1,,,,,0,6,6,0
1359979964175630341,,,1,,,,,0,0,0,0
1046415516477390850,,,1,,,,,0,0,0,0
297824796,,,1,,,,,0,0,0,0
603869730,,,1,,,,,0,0,0,0
2179985958,,,1,,,,,0,0,0,0
1544098346,,,1,,,,,0,4,4,0
58806829,,,1,,,,,0,0,0,0
4837110317,,,1,,,,,0,0,0,0
19567149,,,1,,,,,0,0,0,0
140128813,,,1,,,,,0,0,0,0
283226685,,,1,RachelBendayan,Rachel,Bendayan,Liberal,88,0,88,0.672697
790827583,,,1,,,,,0,0,0,0
109048384,,,1,,,,,0,0,0,0
55276113,,,1,,,,,0,0,0,0
1892889174,,,1,,,,,0,0,0,0
28553817,,,1,,,,,0,0,0,0
387363418,,,1,,,,,0,0,0,0
3381891677,,,1,,,,,0,0,0,0
15495778,,,1,,,,,0,0,0,0
388280935,,,1,,,,,0,0,0,0
56578667,,,1,,,,,0,0,0,0
35672684,,,1,,,,,0,0,0,0
9597552,,,1,,,,,0,0,0,0
2229187188,,,1,MajidJowhari,Majid,Jowhari,Liberal,4,1,5,0.012606
2340639356,,,1,,,,,0,0,0,0
24892031,,,1,,,,,0,0,0,0
13218432,,,1,,,,,0,0,0,0
1030168238011731968,,,1,,,,,0,0,0,0
1059637721071636480,,,1,,,,,0,0,0,0
1056278872562356224,,,1,,,,,0,0,0,0
831394436,,,1,,,,,0,0,0,0
1067560905221623808,,,1,,,,,0,0,0,0
1445085426708926465,,,1,,,,,0,0,0,0
1048950719636590592,,,1,,,,,0,0,0,0
1214240996256403456,,,1,,,,,0,0,0,0
1064701018967920640,,,1,,,,,0,0,0,0
796457850629279744,,,1,,,,,0,4,4,0
334361219,,,1,,,,,0,2,2,0
1346933296744124417,,,1,,,,,0,0,0,0
2172301957,,,1,,,,,0,0,0,0
817191720798408705,,,1,,,,,0,0,0,0
1036816881347219457,,,1,,,,,0,2,2,0
1433104422830100482,,,1,,,,,0,0,0,0
1214207026609278978,,,1,,,,,0,0,0,0
279237257,,,1,,,,,0,0,0,0
1380436431995162626,,,1,,,,,0,0,0,0
735291795764957186,,,1,,,,,0,0,0,0
18018958,,,1,,,,,0,0,0,0
1397922898992451588,,,1,,,,,0,0,0,0
264344213,,,1,,,,,0,2,2,0
1445773757478359044,,,1,,,,,0,0,0,0
522269341,,,1,,,,,0,0,0,0
131551901,,,1,,,,,0,0,0,0
296907422,,,1,,,,,0,0,0,0
749515428,,,1,,,,,0,4,4,0
91443885,,,1,,,,,0,0,0,0
75305649,,,1,,,,,0,0,0,0
4718965428,,,1,,,,,0,0,0,0
3649639092,,,1,,,,,0,0,0,0
159109812,,,1,,,,,0,0,0,0
3400323767,,,1,,,,,0,3,3,0
2453484217,,,1,,,,,0,0,0,0
1179875146024325121,,,1,,,,,0,0,0,0
69874367,,,1,,,,,0,0,0,0
14176966,,,1,,,,,0,0,0,0
2327876304,,,1,,,,,0,0,0,0
20706001,,,1,,,,,0,0,0,0
71283410,,,1,,,,,0,0,0,0
2696499924,,,1,,,,,0,0,0,0
231871190,,,1,,,,,0,5,5,0
2237879003,,,1,,,,,0,0,0,0
19903199,,,1,,,,,0,0,0,0
368407265,,,1,,,,,0,0,0,0
2883793638,,,1,,,,,0,2,2,0
1517785830,,,1,,,,,0,0,0,0
97751783,,,1,,,,,0,3,3,0
249221867,,,1,AlexandraBrStL,Alexandra,Mendès,Liberal,9,2,11,0.028364
3992965873,,,1,,,,,0,0,0,0
2880418546,,,1,,,,,0,2,2,0
467030775,,,1,,,,,0,0,0,0
79590137,,,1,,,,,0,0,0,0
716501756,,,1,,,,,0,6,6,0
369095421,,,1,,,,,0,0,0,0
594678526,,,1,,,,,0,0,0,0
512897789,,,1,,,,,0,0,0,0
214946558,,,1,,,,,0,0,0,0
835869142288850944,,,1,,,,,0,0,0,0
1366873048700313600,,,1,,,,,0,0,0,0
106812159,,,1,,,,,0,0,0,0
1434746856953765888,,,1,,,,,0,0,0,0
776846234271244288,,,1,,,,,0,0,0,0
301781766,,,1,,,,,0,0,0,0
1391882319070388225,,,1,,,,,0,0,0,0
288445186,,,1,,,,,0,0,0,0
738099751585996801,,,1,,,,,0,0,0,0
1386245617920401408,,,1,,,,,0,3,3,0
2510607106,,,1,,,,,0,0,0,0
1002181382,,,1,VBadawey,Vance,Badawey,Liberal,48,1,49,0.151277
1400905029087813634,,,1,,,,,0,0,0,0
2204603143,,,1,,,,,0,0,0,0
4071912199,,,1,,,,,0,2,2,0
1290220297,,,1,,,,,0,0,0,0
168653579,,,1,,,,,0,0,0,0
1356743668137353218,,,1,,,,,0,2,2,0
760213207332052995,,,1,,,,,0,0,0,0
5968662,,,1,,,,,0,0,0,0
763595413748342789,,,1,,,,,0,0,0,0
268292892,,,1,,,,,0,2,2,0
313021214,,,1,,,,,0,0,0,0
29209374,,,1,,,,,0,0,0,0
43545377,,,1,,,,,0,3,3,0
500232993,,,1,ChurenceRogers,Churence,Rogers,Liberal,4,1,5,0.012606
928407559,,,1,,,,,0,0,0,0
100684583,,,1,,,,,0,0,0,0
356528936,,,1,,,,,0,0,0,0
3187036970,,,1,,,,,0,0,0,0
1381363018060161034,,,1,,,,,0,0,0,0
1037768200253915136,,,1,,,,,0,0,0,0
1021254438462210048,,,1,,,,,0,0,0,0
1316178719342379008,,,1,,,,,0,0,0,0
2329948985,,,1,,,,,0,0,0,0
2547479355,,,1,,,,,0,0,0,0
534950716,,,1,,,,,0,0,0,0
49656635,,,1,,,,,0,0,0,0
1058550589,,,1,,,,,0,0,0,0
25121600,,,1,,,,,0,0,0,0
97923908,,,1,,,,,0,0,0,0
1168880456,,,1,,,,,0,0,0,0
1480979274,,,1,,,,,0,0,0,0
171102859,,,1,,,,,0,0,0,0
1373991758,,,1,,,,,0,22,22,0
565113681,,,1,,,,,0,0,0,0
932975444,,,1,,,,,0,0,0,0
285127508,,,1,,,,,0,0,0,0
62346069,,,1,,,,,0,0,0,0
33002327,,,1,,,,,0,0,0,0
16397147,,,1,,,,,0,7,7,0
22279004,,,1,,,,,0,3,3,0
4304745313,,,1,,,,,0,0,0,0
200880994,,,1,,,,,0,0,0,0
4246344549,,,1,,,,,0,0,0,0
2332742508,,,1,YaaraSaks,Ya'ara,Saks,Liberal,22,1,23,0.270091
4665455474,,,1,,,,,0,0,0,0
127849332,,,1,,,,,0,0,0,0
1170690932,,,1,,,,,0,0,0,0
167424888,,,1,,,,,0,0,0,0
343610237,,,1,,,,,0,2,2,0
800141669295222784,,,1,,,,,0,0,0,0
1224882954670731264,,,1,,,,,0,0,0,0
1008077138602258432,,,1,,,,,0,0,0,0
1337443412220342272,,,1,,,,,0,0,0,0
1279646890561138688,,,1,,,,,0,0,0,0
1108436969351049217,,,1,,,,,0,2,2,0
1446352422272528385,,,1,,,,,0,51,51,0
803742445280194560,,,1,,,,,0,0,0,0
1307948858010267648,,,1,,,,,0,0,0,0
1293961079182094336,,,1,,,,,0,0,0,0
1357164129157410817,,,1,,,,,0,0,0,0
1331901687024349185,,,1,,,,,0,0,0,0
3328103300,,,1,,,,,0,0,0,0
1271686484320350209,,,1,,,,,0,0,0,0
1144203889949831169,,,1,,,,,0,0,0,0
1275453229166260226,,,1,,,,,0,0,0,0
1373274654186434562,,,1,,,,,0,0,0,0
756913038,,,1,,,,,0,8,8,0
604050321,,,1,,,,,0,0,0,0
479171478,,,1,,,,,0,0,0,0
1268920229268058117,,,1,,,,,0,0,0,0
73953285,,,1,,,,,0,0,0,0
1300441314849222661,,,1,,,,,0,0,0,0
2370679706,,,1,,,,,0,0,0,0
210662301,,,1,,,,,0,0,0,0
1976161178,,,1,,,,,0,2,2,0
20394911,,,1,,,,,0,0,0,0
1720325022,,,1,,,,,0,0,0,0
241177509,,,1,,,,,0,2,2,0
1553568678,,,1,,,,,0,0,0,0
217895850,,,1,,,,,0,0,0,0
171209642,,,1,,,,,0,0,0,0
1635955628,,,1,,,,,0,0,0,0
4252578735,,,1,,,,,0,0,0,0
190231473,,,1,,,,,0,0,0,0
1333696806782267402,,,1,,,,,0,0,0,0
989524916,,,1,,,,,0,0,0,0
1207409404984868864,,,1,,,,,0,0,0,0
1043500174247641088,,,1,,,,,0,0,0,0
10982332,,,1,,,,,0,0,0,0
18641853,,,1,,,,,0,0,0,0
1217033150,,,1,,,,,0,2,2,0
18248641,,,1,,,,,0,0,0,0
602854345,,,1,,,,,0,0,0,0
80442315,,,1,,,,,0,0,0,0
3045200844,,,1,,,,,0,0,0,0
3404846032,,,1,,,,,0,2,2,0
14480339,,,1,,,,,0,0,0,0
228529107,,,1,,,,,0,0,0,0
543634389,,,1,,,,,0,0,0,0
3817272275,,,1,,,,,0,0,0,0
485544916,,,1,,,,,0,2,2,0
38278107,,,1,,,,,0,0,0,0
18805723,,,1,,,,,0,3,3,0
222139364,,,1,,,,,0,0,0,0
911471588,,,1,mclaudebibeau,Marie-Claude,Bibeau,Liberal,10,0,10,0.057273
275002349,,,1,,,,,0,0,0,0
522621936,,,1,,,,,0,0,0,0
4168160241,,,1,,,,,0,2,2,0
4295586803,,,1,,,,,0,0,0,0
17544187,,,1,,,,,0,0,0,0
731034620,,,1,,,,,0,0,0,0
122991613,,,1,,,,,0,0,0,0
725344850414043136,,,1,,,,,0,0,0,0
809384904467316736,,,1,,,,,0,0,0,0
767799444993638400,,,1,,,,,0,0,0,0
773720455643561984,,,1,,,,,0,0,0,0
818800320386072576,,,1,,,,,0,0,0,0
727335453276405761,,,1,,,,,0,2,2,0
775501047120953344,,,1,,,,,0,0,0,0
824319315327483904,,,1,,,,,0,0,0,0
78951426,,,1,,,,,0,0,0,0
1381435843492085760,,,1,IqwinderSGaheer,Iqwinder,Gaheer,Liberal,54,0,54,0.170186
1375070580358152193,,,1,,,,,0,0,0,0
1358117090268446721,,,1,,,,,0,0,0,0
168096780,,,1,,,,,0,0,0,0
221631493,,,1,,,,,0,0,0,0
805806830496677890,,,1,,,,,0,0,0,0
349975559,,,1,,,,,0,0,0,0
1040069642,,,1,,,,,0,0,0,0
4026045455,,,1,FilomenaTassi,Filomena,Tassi,Liberal,34,1,35,0.177607
1370830299072987139,,,1,,,,,0,5,5,0
18191382,,,1,,,,,0,2,2,0
71906331,,,1,,,,,0,0,0,0
3171537949,,,1,,,,,0,0,0,0
1211315075681640448,,,1,,,,,0,0,0,0
1006347590831464448,,,1,,,,,0,0,0,0
718139770430316544,,,1,,,,,0,0,0,0
705351206395207680,,,1,,,,,0,0,0,0
1376880458055573504,,,1,,,,,0,0,0,0
1357834420732846080,,,1,,,,,0,0,0,0
805528640184287238,,,1,,,,,0,0,0,0
1135008356979093505,,,1,,,,,0,0,0,0
413660195,,,1,,,,,0,0,0,0
22565926,,,1,,,,,0,16,16,0
25924647,,,1,,,,,0,0,0,0
9876522,,,1,,,,,0,0,0,0
795014186,,,1,,,,,0,0,0,0
2573325355,,,1,,,,,0,0,0,0
2834027571,,,1,,,,,0,0,0,0
19969078,,,1,,,,,0,0,0,0
62018616,,,1,,,,,0,0,0,0
737514554,,,1,,,,,0,4,4,0
161797179,,,1,,,,,0,0,0,0
549516349,,,1,,,,,0,0,0,0
1184486462,,,1,,,,,0,0,0,0
26063935,,,1,,,,,0,2,2,0
3215021121,,,1,,,,,0,0,0,0
407049282,,,1,,,,,0,0,0,0
379008073,,,1,,,,,0,0,0,0
11211852,,,1,,,,,0,0,0,0
609432652,,,1,,,,,0,27,27,0
491861073,,,1,,,,,0,0,0,0
518689876,,,1,,,,,0,0,0,0
20657236,,,1,,,,,0,0,0,0
2448438361,,,1,,,,,0,16,16,0
